Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bo_Trach,2023,10,23,22.6,95,48.3,0
Bo_Trach,2023,10,24,24,96,16.1,0
Bo_Trach,2023,10,25,24.7,96,26.3,0
Bo_Trach,2023,10,26,25.3,92,7.3,3.9
Bo_Trach,2023,10,27,26.4,87,0,5.5
Bo_Trach,2023,10,28,26.7,88,18.3,6
Bo_Trach,2023,10,29,26.4,90,12.7,3.8
Bo_Trach,2023,10,30,25.1,93,84.3,0.3
Bo_Trach,2023,10,31,24.8,93,130,0
Bo_Trach,2023,11,1,25.2,88,0.1,0
Bo_Trach,2023,11,2,25.5,84,0,2.6
Bo_Trach,2023,11,3,26.3,84,0,4.2
Bo_Trach,2023,11,4,26.6,89,0.6,6.7
Bo_Trach,2023,11,5,27.3,86,0,9.7
Bo_Trach,2023,11,6,27.1,88,22.2,7.3
Bo_Trach,2023,11,7,26.3,90,22.4,2.2
Bo_Trach,2023,11,8,26.4,88,0,5.2
Bo_Trach,2023,11,9,26.8,86,0.1,9.8
Bo_Trach,2023,11,10,26.7,90,1,5.3
Bo_Trach,2023,11,11,27.2,88,0.2,9.9
Bo_Trach,2023,11,12,26.8,90,3.6,6.2
Bo_Trach,2023,11,13,26,85,33.3,3.7
Bo_Trach,2023,11,14,20.2,92,18.8,0
Bo_Trach,2023,11,15,21.2,89,0.7,0
Bo_Trach,2023,11,16,21.5,91,21.9,0.2
Bo_Trach,2023,11,17,20.1,74,0,6.2
Bo_Trach,2023,11,18,20,75,0,8.6
Bo_Trach,2023,11,19,20,78,0,3.9
Bo_Trach,2023,11,20,21.6,79,0,5.1
Bo_Trach,2023,11,21,22.1,82,0,3.7
Bo_Trach,2023,11,22,22.8,84,5.6,4
Bo_Trach,2023,11,23,22.4,96,39.2,0.1
Bo_Trach,2023,11,24,23.7,86,10.7,3.6
Bo_Trach,2023,11,25,23.4,87,1.2,5.3
Bo_Trach,2023,11,26,22.6,92,9.3,0
Bo_Trach,2023,11,27,23.4,82,0,5
Bo_Trach,2023,11,28,23,82,0,6.6
Bo_Trach,2023,11,29,22.9,84,0.1,3.9
Bo_Trach,2023,11,30,23,92,29,0.3
Bo_Trach,2023,12,1,23.7,94,51.7,0
Bo_Trach,2023,12,2,21.5,95,31.1,0
Bo_Trach,2023,12,3,21.4,89,0.4,1.5
Bo_Trach,2023,12,4,21.5,93,0.6,0
Bo_Trach,2023,12,5,22.3,94,0.3,0
Bo_Trach,2023,12,6,22.5,94,12,0.6
Bo_Trach,2023,12,7,21.1,84,0.1,3.3
Bo_Trach,2023,12,8,21.4,82,0,9.5
Bo_Trach,2023,12,9,24.5,86,0,6.6
Bo_Trach,2023,12,10,24.5,91,0,0.7
Bo_Trach,2023,12,11,25.2,89,0,0
Bo_Trach,2023,12,12,24.5,90,0,5.8
Bo_Trach,2023,12,13,24.5,90,0,7.8
Bo_Trach,2023,12,14,24.8,91,0.9,4.4
Bo_Trach,2023,12,15,25.6,90,0.6,7
Bo_Trach,2023,12,16,25.3,89,1,7.2
Bo_Trach,2023,12,17,19.5,94,16.2,0
Bo_Trach,2023,12,18,18.7,88,0.2,0.4
Bo_Trach,2023,12,19,19.9,94,24.6,0
Bo_Trach,2023,12,20,17.8,94,23.4,0
Bo_Trach,2023,12,21,14.2,95,6.2,0
Bo_Trach,2023,12,22,14,82,0.7,0
Bo_Trach,2023,12,23,12.9,74,0,0
Bo_Trach,2023,12,24,14.7,76,0,0
Bo_Trach,2023,12,25,16.1,64,0,0
Bo_Trach,2023,12,26,17.3,72,0,0.5
Bo_Trach,2023,12,27,18.7,81,0,0
Bo_Trach,2023,12,28,19.4,86,0,0
Bo_Trach,2023,12,29,20.1,89,0,0
Bo_Trach,2023,12,30,20.6,94,4.2,0
Bo_Trach,2023,12,31,21.4,93,2.1,0
Bo_Trach,2024,1,1,22.3,90,0.1,300
Bo_Trach,2024,1,2,22.8,90,0.1,4.2
Bo_Trach,2024,1,3,21.6,96,14.2,5.4
Bo_Trach,2024,1,4,18.9,95,15.1,0.2
Bo_Trach,2024,1,5,20.9,89,0,0
Bo_Trach,2024,1,6,21.7,90,0.3,6.8
Bo_Trach,2024,1,7,22.4,90,1.2,5.2
Bo_Trach,2024,1,8,22.5,91,0,5.8
Bo_Trach,2024,1,9,22.7,88,0,9.5
Bo_Trach,2024,1,10,23.1,90,0,8.9
Bo_Trach,2024,1,11,24.1,84,0,8.6
Bo_Trach,2024,1,12,23.8,84,0,5.1
Bo_Trach,2024,1,13,22.2,92,1.3,6.3
Bo_Trach,2024,1,14,21.9,91,8.1,1.6
Bo_Trach,2024,1,15,21.9,92,22.9,3.3
Bo_Trach,2024,1,16,23.4,87,4.7,2.3
Bo_Trach,2024,1,17,23.1,88,0,8.2
Bo_Trach,2024,1,18,22.7,88,0,9.3
Bo_Trach,2024,1,19,22.8,88,0,8.9
Bo_Trach,2024,1,20,22.7,86,0,9.3
Bo_Trach,2024,1,21,22.8,86,0,9.7
Bo_Trach,2024,1,22,22.1,88,11.1,9.1
Bo_Trach,2024,1,23,14.4,88,3.9,3.8
Bo_Trach,2024,1,24,12.9,90,0,0
