Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Con_Vanh,2023,8,11,28.0,93.0,12.7,0.0
Con_Vanh,2023,8,12,28.3,88.0,0.0,1.7
Con_Vanh,2023,8,13,29.4,87.0,0.0,2.8
Con_Vanh,2023,8,14,29.1,85.0,0.0,1.9
Con_Vanh,2023,8,15,28.4,87.0,0.0,0.3
Con_Vanh,2023,8,16,30.1,86.0,0.0,4.7
Con_Vanh,2023,8,17,31.6,81.0,0.0,9.4
Con_Vanh,2023,8,18,31.5,84.0,0.0,7.4
Con_Vanh,2023,8,19,28.8,90.0,38.4,1.4
Con_Vanh,2023,8,20,26.7,94.0,2.0,0.0
Con_Vanh,2023,8,21,28.9,84.0,0.0,8.5
Con_Vanh,2023,8,22,30.5,82.0,0.0,7.9
Con_Vanh,2023,8,23,30.6,84.0,0.0,6.3
Con_Vanh,2023,8,24,29.5,85.0,0.0,2.1
Con_Vanh,2023,8,25,29.6,86.0,0.0,3.3
Con_Vanh,2023,8,26,29.4,88.0,12.1,0.1
Con_Vanh,2023,8,27,30.6,84.0,0.0,2.0
Con_Vanh,2023,8,28,28.4,86.0,21.2,0.0
Con_Vanh,2023,8,29,28.1,80.0,0.0,2.1
Con_Vanh,2023,8,30,28.3,76.0,0.0,6.2
Con_Vanh,2023,8,31,28.8,71.0,0.0,10.5
Con_Vanh,2023,9,1,29.5,70.0,0.0,10.2
Con_Vanh,2023,9,2,30.7,71.0,0.0,6.9
Con_Vanh,2023,9,3,28.2,80.0,0.0,0.2
Con_Vanh,2023,9,4,25.8,89.0,5.5,0.0
Con_Vanh,2023,9,5,28.4,83.0,0.0,2.8
Con_Vanh,2023,9,6,29.7,80.0,0.0,2.7
Con_Vanh,2023,9,7,30.1,82.0,28.6,6.7
Con_Vanh,2023,9,8,29.5,88.0,1.1,8.8
Con_Vanh,2023,9,9,27.5,94.0,45.1,0.0
Con_Vanh,2023,9,10,28.1,92.0,1.9,1.5
Con_Vanh,2023,9,11,29.4,88.0,1.4,0.5
Con_Vanh,2023,9,12,28.1,94.0,6.2,0.0
Con_Vanh,2023,9,13,26.9,90.0,0.0,0.0
Con_Vanh,2023,9,14,24.8,93.0,4.8,0.0
Con_Vanh,2023,9,15,25.1,94.0,4.3,0.0
Con_Vanh,2023,9,16,25.8,95.0,18.0,0.0
Con_Vanh,2023,9,17,26.8,95.0,37.6,1.2
Con_Vanh,2023,9,18,27.7,91.0,0.4,4.7
Con_Vanh,2023,9,19,28.4,89.0,4.3,7.2
Con_Vanh,2023,9,20,29.0,86.0,4.4,10.3
Con_Vanh,2023,9,21,29.8,84.0,0.0,10.7
Con_Vanh,2023,9,22,29.9,86.0,0.0,8.9
Con_Vanh,2023,9,23,29.4,84.0,0.0,10.8
Con_Vanh,2023,9,24,28.4,88.0,0.6,3.2
Con_Vanh,2023,9,25,28.5,85.0,9.9,3.0
Con_Vanh,2023,9,26,24.9,96.0,145.6,0.0
Con_Vanh,2023,9,27,25.8,98.0,70.3,0.0
Con_Vanh,2023,9,28,25.4,96.0,98.2,0.0
Con_Vanh,2023,9,29,26.9,92.0,0.0,0.5
Con_Vanh,2023,9,30,28.1,90.0,0.0,4.3
Con_Vanh,2023,10,1,28.5,89.0,0.0,9.7
Con_Vanh,2023,10,2,29.0,85.0,0.0,9.0
Con_Vanh,2023,10,3,29.1,83.0,0.0,9.3
Con_Vanh,2023,10,4,29.7,85.0,0.0,9.0
Con_Vanh,2023,10,5,29.3,88.0,0.0,9.4
Con_Vanh,2023,10,6,28.9,90.0,5.6,7.0
Con_Vanh,2023,10,7,26.5,93.0,21.7,0.0
Con_Vanh,2023,10,8,26.5,78.0,0.0,6.4
Con_Vanh,2023,10,9,26.0,73.0,0.0,10.0
Con_Vanh,2023,10,10,25.7,77.0,0.0,2.5
Con_Vanh,2023,10,11,24.7,80.0,0.0,0.1
Con_Vanh,2023,10,12,23.7,91.0,0.2,0.0
Con_Vanh,2023,10,13,25.2,83.0,0.0,3.6
Con_Vanh,2023,10,14,26.4,83.0,0.0,6.9
Con_Vanh,2023,10,15,25.2,75.0,0.0,5.7
Con_Vanh,2023,10,16,26.3,79.0,0.0,3.9
Con_Vanh,2023,10,17,27.2,78.0,0.0,4.6
Con_Vanh,2023,10,18,27.5,80.0,0.0,1.5
Con_Vanh,2023,10,19,27.5,87.0,0.0,6.1
Con_Vanh,2023,10,20,26.9,78.0,0.0,3.1
Con_Vanh,2023,10,21,24.4,67.0,0.2,0.0
Con_Vanh,2023,10,22,23.9,78.0,0.0,0.0
Con_Vanh,2023,10,23,24.5,85.0,0.8,0.0
Con_Vanh,2023,10,24,26.0,79.0,0.0,4.1
Con_Vanh,2023,10,25,27.1,81.0,0.0,1.8
Con_Vanh,2023,10,26,26.6,84.0,0.0,3.1
Con_Vanh,2023,10,27,26.8,83.0,0.0,6.3
Con_Vanh,2023,10,28,26.7,86.0,1.0,1.2
Con_Vanh,2023,10,29,25.1,93.0,3.1,2.8
Con_Vanh,2023,10,30,25.3,80.0,0.4,0.0
Con_Vanh,2023,10,31,25.2,82.0,0.0,5.3
Con_Vanh,2023,11,1,25.4,79.0,0.0,5.6
Con_Vanh,2023,11,2,24.9,85.0,0.0,4.4
Con_Vanh,2023,11,3,26.6,84.0,0.0,8.4
Con_Vanh,2023,11,4,27.1,84.0,0.0,3.5
Con_Vanh,2023,11,5,27.5,84.0,0.0,7.4
Con_Vanh,2023,11,6,27.4,83.0,0.0,7.8
Con_Vanh,2023,11,7,24.2,85.0,0.0,0.0
Con_Vanh,2023,11,8,25.6,87.0,1.1,4.3
Con_Vanh,2023,11,9,27.0,84.0,0.0,6.8
Con_Vanh,2023,11,10,26.8,91.0,1.7,6.2
Con_Vanh,2023,11,11,27.3,86.0,0.0,7.3
Con_Vanh,2023,11,12,26.8,88.0,2.2,7.0
Con_Vanh,2023,11,13,20.7,82.0,0.1,0.0
Con_Vanh,2023,11,14,18.2,76.0,0.0,0.1
Con_Vanh,2023,11,15,20.8,81.0,0.0,0.0
Con_Vanh,2023,11,16,20.3,72.0,0.3,0.0
Con_Vanh,2023,11,17,19.9,54.0,0.0,10.0
Con_Vanh,2023,11,18,19.1,66.0,0.0,10.0
Con_Vanh,2023,11,19,20.3,68.0,0.0,9.9
Con_Vanh,2023,11,20,20.7,72.0,0.0,9.8
Con_Vanh,2023,11,21,20.4,84.0,0.0,7.1
Con_Vanh,2023,11,22,21.6,88.0,1.7,4.2
Con_Vanh,2023,11,23,22.5,86.0,0.0,4.6
Con_Vanh,2023,11,24,23.8,84.0,0.0,4.0
Con_Vanh,2023,11,25,22.6,85.0,0.0,7.1
Con_Vanh,2023,11,26,23.1,85.0,0.0,2.3
Con_Vanh,2023,11,27,23.2,80.0,0.0,4.7
Con_Vanh,2023,11,28,22.2,84.0,0.0,6.5
Con_Vanh,2023,11,29,22.2,89.0,0.0,2.6
Con_Vanh,2023,11,30,23.2,90.0,6.3,0.0
Con_Vanh,2023,12,1,20.3,91.0,0.2,0.0
Con_Vanh,2023,12,2,18.9,80.0,0.0,0.0
Con_Vanh,2023,12,3,19.7,80.0,0.0,0.0
Con_Vanh,2023,12,4,20.2,82.0,0.0,0.0
Con_Vanh,2023,12,5,20.1,82.0,0.0,0.4
Con_Vanh,2023,12,6,20.9,88.0,4.4,1.0
Con_Vanh,2023,12,7,20.3,71.0,0.0,9.7
Con_Vanh,2023,12,8,20.6,80.0,0.0,9.6
Con_Vanh,2023,12,9,23.0,87.0,0.0,2.8
Con_Vanh,2023,12,10,24.6,90.0,0.0,0.2
Con_Vanh,2023,12,11,24.3,94.0,0.3,0.0
Con_Vanh,2023,12,12,24.5,93.0,0.4,0.2
Con_Vanh,2023,12,13,24.2,89.0,0.0,5.1
Con_Vanh,2023,12,14,24.9,87.0,0.0,1.4
Con_Vanh,2023,12,15,24.2,92.0,0.0,6.6
Con_Vanh,2023,12,16,21.2,88.0,0.7,1.3
Con_Vanh,2023,12,17,14.0,82.0,0.1,0.0
Con_Vanh,2023,12,18,15.7,84.0,0.0,0.0
Con_Vanh,2023,12,19,13.9,88.0,0.4,0.0
Con_Vanh,2023,12,20,14.3,74.0,0.0,0.0
Con_Vanh,2023,12,21,14.8,62.0,0.0,0.0
Con_Vanh,2023,12,22,12.3,59.0,0.0,9.2
Con_Vanh,2023,12,23,12.6,58.0,0.0,4.6
Con_Vanh,2023,12,24,15.7,54.0,0.0,0.2
Con_Vanh,2023,12,25,16.6,52.0,0.0,8.0
Con_Vanh,2023,12,26,16.2,76.0,0.0,6.2
Con_Vanh,2023,12,27,17.7,78.0,0.0,8.3
Con_Vanh,2023,12,28,18.6,84.0,0.0,3.0
Con_Vanh,2023,12,29,20.8,90.0,0.3,0.2
Con_Vanh,2023,12,30,20.1,95.0,1.5,0.0
Con_Vanh,2023,12,31,22.0,82.0,0.2,3.2
Con_Vanh,2024,1,1,21.2,90.0,0.0,2.0
Con_Vanh,2024,1,2,22.6,90.0,0.0,4.5
Con_Vanh,2024,1,3,20.4,82.0,0.0,0.3
Con_Vanh,2024,1,4,19.5,77.0,0.0,0.0
Con_Vanh,2024,1,5,21.2,86.0,0.0,2.3
Con_Vanh,2024,1,6,21.1,90.0,0.0,0.2
Con_Vanh,2024,1,7,21.1,89.0,0.0,3.8
Con_Vanh,2024,1,8,21.7,87.0,0.0,1.1
Con_Vanh,2024,1,9,22.1,90.0,0.0,1.5
Con_Vanh,2024,1,10,20.9,92.0,9.4,0.0
Con_Vanh,2024,1,11,19.4,96.0,18.3,0.0
Con_Vanh,2024,1,12,19.0,96.0,9.4,0.0
Con_Vanh,2024,1,13,19.6,96.0,11.1,0.0
Con_Vanh,2024,1,14,19.5,96.0,8.9,0.0
Con_Vanh,2024,1,15,20.8,91.0,0.0,4.2
Con_Vanh,2024,1,16,20.4,90.0,1.8,0.1
Con_Vanh,2024,1,17,20.9,92.0,1.0,0.1
Con_Vanh,2024,1,18,21.8,88.0,0.0,6.4
Con_Vanh,2024,1,19,22.1,90.0,0.0,5.3
Con_Vanh,2024,1,20,22.4,91.0,0.0,5.9
Con_Vanh,2024,1,21,18.9,87.0,0.0,0.0
Con_Vanh,2024,1,22,14.2,95.0,4.3,0.0
Con_Vanh,2024,1,23,10.0,78.0,0.0,0.0
Con_Vanh,2024,1,24,10.2,72.0,0.0,0.2
Con_Vanh,2024,1,25,11.2,68.0,0.0,0.0
Con_Vanh,2024,1,26,11.7,78.0,0.0,0.0
Con_Vanh,2024,1,27,10.6,88.0,2.5,0.0
Con_Vanh,2024,1,28,11.7,82.0,0.0,0.0
Con_Vanh,2024,1,29,13.2,88.0,0.0,0.0
Con_Vanh,2024,1,30,16.2,89.0,0.0,0.0
Con_Vanh,2024,1,31,17.9,96.0,0.5,0.0
Con_Vanh,2024,2,1,20.0,96.0,0.3,0.0
Con_Vanh,2024,2,2,21.9,94.0,0.4,0.6
Con_Vanh,2024,2,3,22.1,92.0,0.7,1.9
Con_Vanh,2024,2,4,22.7,92.0,1.4,0.8
Con_Vanh,2024,2,5,21.2,93.0,0.0,0.0
Con_Vanh,2024,2,6,19.8,94.0,1.5,0.0
Con_Vanh,2024,2,7,17.9,93.0,0.6,0.0
Con_Vanh,2024,2,8,13.8,94.0,0.7,0.0
Con_Vanh,2024,2,9,13.8,76.0,0.1,0.0
Con_Vanh,2024,2,10,16.6,68.0,0.0,3.5
Con_Vanh,2024,2,11,18.1,72.0,0.0,6.2
Con_Vanh,2024,2,12,17.2,85.0,0.0,6.5
Con_Vanh,2024,2,13,19.7,86.0,0.0,2.6
Con_Vanh,2024,2,14,20.9,92.0,0.0,2.1
Con_Vanh,2024,2,15,21.2,90.0,0.0,0.0
Con_Vanh,2024,2,16,21.0,84.0,0.0,6.1
Con_Vanh,2024,2,17,21.0,85.0,0.0,0.9
Con_Vanh,2024,2,18,23.1,90.0,0.0,2.0
Con_Vanh,2024,2,19,23.6,92.0,0.0,0.0
Con_Vanh,2024,2,20,24.2,91.0,0.0,0.0
Con_Vanh,2024,2,21,24.6,92.0,0.0,0.0
Con_Vanh,2024,2,22,23.6,94.0,0.2,0.0
Con_Vanh,2024,2,23,19.7,94.0,2.5,0.0
Con_Vanh,2024,2,24,14.5,99.0,3.5,0.0
Con_Vanh,2024,2,25,12.5,98.0,0.1,0.0
Con_Vanh,2024,2,26,14.3,98.0,1.9,0.0
Con_Vanh,2024,2,27,13.1,95.0,1.0,0.0
Con_Vanh,2024,2,28,14.2,96.0,0.5,0.0
Con_Vanh,2024,2,29,14.7,98.0,1.5,0.0
Con_Vanh,2024,3,1,13.4,90.0,0.8,0.0
Con_Vanh,2024,3,2,13.8,86.0,0.3,0.0
Con_Vanh,2024,3,3,16.1,88.0,0.3,0.0
Con_Vanh,2024,3,4,19.8,95.0,1.2,0.3
Con_Vanh,2024,3,5,22.4,90.0,0.0,7.0
Con_Vanh,2024,3,6,22.3,90.0,0.0,3.2
Con_Vanh,2024,3,7,20.2,84.0,0.0,0.0
Con_Vanh,2024,3,8,19.1,84.0,0.0,0.0
Con_Vanh,2024,3,9,17.7,96.0,0.7,0.0
Con_Vanh,2024,3,10,16.8,99.0,0.7,0.0
Con_Vanh,2024,3,11,18.6,87.0,0.4,1.4
Con_Vanh,2024,3,12,19.6,88.0,0.0,4.3
Con_Vanh,2024,3,13,20.4,92.0,0.0,0.0
Con_Vanh,2024,3,14,20.3,98.0,3.3,0.0
Con_Vanh,2024,3,15,20.7,98.0,1.7,0.0
Con_Vanh,2024,3,16,21.4,99.0,1.0,0.0
Con_Vanh,2024,3,17,21.9,97.0,0.2,0.0
Con_Vanh,2024,3,18,22.7,97.0,0.0,0.0
Con_Vanh,2024,3,19,20.4,95.0,20.2,0.0
Con_Vanh,2024,3,20,18.7,89.0,0.0,0.0
Con_Vanh,2024,3,21,20.3,85.0,0.0,7.3
Con_Vanh,2024,3,22,21.0,92.0,2.9,0.0
Con_Vanh,2024,3,23,23.9,94.0,0.2,2.4
Con_Vanh,2024,3,24,24.9,93.0,0.0,2.9
Con_Vanh,2024,3,25,24.5,95.0,0.3,0.0
Con_Vanh,2024,3,26,24.7,90.0,0.0,2.0
Con_Vanh,2024,3,27,24.8,92.0,0.0,0.7
Con_Vanh,2024,3,28,24.0,93.0,0.0,0.0
Con_Vanh,2024,3,29,24.5,89.0,0.0,1.8
Con_Vanh,2024,3,30,24.9,92.0,0.0,3.5
Con_Vanh,2024,3,31,26.1,90.0,0.0,5.9
Con_Vanh,2024,4,1,26.4,87.0,0.0,9.4
Con_Vanh,2024,4,2,26.6,87.0,0.0,9.4
Con_Vanh,2024,4,3,26.6,89.0,0.0,8.3
Con_Vanh,2024,4,4,26.5,91.0,0.0,3.9
Con_Vanh,2024,4,5,25.9,92.0,0.3,0.0
Con_Vanh,2024,4,6,24.8,92.0,0.1,0.0
Con_Vanh,2024,4,7,24.3,92.0,1.1,0.0
Con_Vanh,2024,4,8,22.5,97.0,1.6,0.0
Con_Vanh,2024,4,9,22.1,98.0,1.0,0.0
Con_Vanh,2024,4,10,22.8,96.0,0.1,0.0
Con_Vanh,2024,4,11,24.3,98.0,0.0,4.8
Con_Vanh,2024,4,12,26.2,91.0,0.5,0.0
Con_Vanh,2024,4,13,26.8,91.0,0.0,0.0
Con_Vanh,2024,4,14,26.5,93.0,0.0,0.0
Con_Vanh,2024,4,15,26.5,92.0,0.2,0.0
Con_Vanh,2024,4,16,26.3,88.0,0.6,9.2
Con_Vanh,2024,4,17,26.9,93.0,8.7,0.0
Con_Vanh,2024,4,18,26.7,92.0,0.2,2.5
Con_Vanh,2024,4,19,28.3,87.0,0.0,5.7
Con_Vanh,2024,4,20,28.0,89.0,0.0,7.9
Con_Vanh,2024,4,21,28.0,89.0,0.0,4.6
Con_Vanh,2024,4,22,26.8,89.0,0.0,4.7
Con_Vanh,2024,4,23,27.2,92.0,0.1,0.6
Con_Vanh,2024,4,24,27.1,86.0,0.1,0.2
Con_Vanh,2024,4,25,27.8,93.0,0.9,0.9
Con_Vanh,2024,4,26,29.6,87.0,0.0,7.7
Con_Vanh,2024,4,27,31.4,72.0,0.0,8.3
Con_Vanh,2024,4,28,29.8,85.0,0.0,9.1
Con_Vanh,2024,4,29,29.6,86.0,0.0,7.0
Con_Vanh,2024,4,30,31.6,76.0,0.7,8.2
Con_Vanh,2024,5,1,27.4,82.0,0.0,0.1
Con_Vanh,2024,5,2,25.2,90.0,26.3,0.3
Con_Vanh,2024,5,3,24.8,95.0,48.5,0.0
Con_Vanh,2024,5,4,27.5,90.0,0.0,8.7
Con_Vanh,2024,5,5,26.7,82.0,0.0,3.6
Con_Vanh,2024,5,6,26.0,92.0,16.8,2.8
Con_Vanh,2024,5,7,27.1,91.0,0.0,2.0
Con_Vanh,2024,5,8,27.4,90.0,0.1,3.1
Con_Vanh,2024,5,9,26.6,89.0,0.0,2.0
Con_Vanh,2024,5,10,27.5,88.0,1.0,6.7
Con_Vanh,2024,5,11,28.4,87.0,0.0,5.6
Con_Vanh,2024,5,12,28.7,90.0,0.8,4.2
Con_Vanh,2024,5,13,27.3,86.0,0.5,1.2
Con_Vanh,2024,5,14,27.4,86.0,0.0,2.3
Con_Vanh,2024,5,15,28.1,88.0,0.0,6.7
Con_Vanh,2024,5,16,28.0,78.0,0.0,7.7
Con_Vanh,2024,5,17,27.6,84.0,0.0,9.2
Con_Vanh,2024,5,18,28.6,90.0,0.0,2.7
Con_Vanh,2024,5,19,28.3,89.0,80.6,1.4
Con_Vanh,2024,5,20,26.7,90.0,0.1,0.0
Con_Vanh,2024,5,21,28.6,86.0,0.0,6.8
Con_Vanh,2024,5,22,28.2,81.0,0.0,3.1
Con_Vanh,2024,5,23,27.8,88.0,5.7,1.8
Con_Vanh,2024,5,24,29.0,84.0,1.6,6.8
Con_Vanh,2024,5,25,28.7,92.0,26.5,0.8
Con_Vanh,2024,5,26,29.8,90.0,15.1,5.3
Con_Vanh,2024,5,27,31.5,81.0,0.0,6.0
Con_Vanh,2024,5,28,32.0,77.0,0.0,3.2
Con_Vanh,2024,5,29,30.9,87.0,0.0,8.9
Con_Vanh,2024,5,30,30.0,87.0,1.0,4.4
Con_Vanh,2024,5,31,26.1,89.0,3.2,0.0
Con_Vanh,2024,6,1,28.5,82.0,0.0,6.4
Con_Vanh,2024,6,2,30.0,86.0,0.0,10.2
Con_Vanh,2024,6,3,31.3,78.0,5.0,7.6
Con_Vanh,2024,6,4,30.2,86.0,22.7,3.8
Con_Vanh,2024,6,5,28.0,93.0,1.7,0.0
Con_Vanh,2024,6,6,26.3,94.0,32.1,0.0
Con_Vanh,2024,6,7,28.2,92.0,0.8,1.1
Con_Vanh,2024,6,8,28.9,92.0,0.0,1.3
Con_Vanh,2024,6,9,27.7,96.0,4.8,0.0
Con_Vanh,2024,6,10,29.1,91.0,0.7,1.4
Con_Vanh,2024,6,11,30.2,86.0,0.0,7.8
Con_Vanh,2024,6,12,31.4,79.0,0.0,9.7
Con_Vanh,2024,6,13,32.1,71.0,0.0,8.3
Con_Vanh,2024,6,14,32.4,70.0,0.0,4.7
Con_Vanh,2024,6,15,32.5,73.0,0.0,4.2
Con_Vanh,2024,6,16,32.1,77.0,0.0,6.0
Con_Vanh,2024,6,17,32.7,78.0,0.0,8.3
Con_Vanh,2024,6,18,31.7,76.0,0.0,5.9
Con_Vanh,2024,6,19,32.4,75.0,0.0,10.6
Con_Vanh,2024,6,20,31.9,77.0,0.0,3.5
Con_Vanh,2024,6,21,31.8,83.0,0.0,7.6
Con_Vanh,2024,6,22,31.3,81.0,0.0,5.4
Con_Vanh,2024,6,23,30.4,86.0,0.9,3.8
Con_Vanh,2024,6,24,28.2,92.0,8.1,0.0
Con_Vanh,2024,6,25,27.5,94.0,6.0,0.0
Con_Vanh,2024,6,26,27.9,92.0,40.5,0.1
Con_Vanh,2024,6,27,28.0,93.0,40.0,1.7
Con_Vanh,2024,6,28,28.9,92.0,1.3,0.1
Con_Vanh,2024,6,29,31.0,82.0,0.0,7.8
Con_Vanh,2024,6,30,31.7,76.0,0.0,2.8
Con_Vanh,2024,7,1,32.0,72.0,0.0,0.4
Con_Vanh,2024,7,2,30.9,76.0,0.0,0.0
Con_Vanh,2024,7,3,30.4,84.0,0.0,1.0
Con_Vanh,2024,7,4,30.3,82.0,0.3,3.6
Con_Vanh,2024,7,5,29.3,84.0,9.3,8.1
Con_Vanh,2024,7,6,29.8,86.0,6.8,7.7
Con_Vanh,2024,7,7,30.7,84.0,0.0,10.7
Con_Vanh,2024,7,8,30.5,86.0,2.8,11.8
Con_Vanh,2024,7,9,30.9,80.0,0.0,8.5
Con_Vanh,2024,7,10,30.8,82.0,0.0,7.1
Con_Vanh,2024,7,11,30.9,79.0,8.0,10.3
Con_Vanh,2024,7,12,30.7,83.0,4.0,7.3
Con_Vanh,2024,7,13,31.2,84.0,0.0,10.8
Con_Vanh,2024,7,14,29.2,91.0,47.7,4.7
Con_Vanh,2024,7,15,29.5,84.0,7.7,5.6
Con_Vanh,2024,7,16,30.2,85.0,9.3,6.8
Con_Vanh,2024,7,17,28.3,92.0,15.3,2.8
Con_Vanh,2024,7,18,28.0,88.0,84.2,6.9
Con_Vanh,2024,7,19,28.5,89.0,18.8,1.3
Con_Vanh,2024,7,20,29.9,86.0,12.3,6.6
Con_Vanh,2024,7,21,30.3,83.0,2.9,7.9
Con_Vanh,2024,7,22,28.6,86.0,3.7,0.0
Con_Vanh,2024,7,23,26.8,92.0,64.2,0.0
Con_Vanh,2024,7,24,28.1,88.0,0.9,0.1
Con_Vanh,2024,7,25,27.9,91.0,28.4,1.4
Con_Vanh,2024,7,26,30.8,82.0,0.0,11.0
Con_Vanh,2024,7,27,32.4,81.0,0.0,7.1
Con_Vanh,2024,7,28,29.6,90.0,0.0,0.2
Con_Vanh,2024,7,29,29.1,90.0,28.3,0.9
Con_Vanh,2024,7,30,28.0,94.0,5.4,0.0
Con_Vanh,2024,7,31,29.0,84.0,1.2,0.0
Con_Vanh,2024,8,1,29.4,78.0,0.0,0.0
Con_Vanh,2024,8,2,27.5,86.0,5.9,0.0
Con_Vanh,2024,8,3,28.6,80.0,0.0,4.2
Con_Vanh,2024,8,4,30.2,80.0,0.0,11.6
Con_Vanh,2024,8,5,30.6,82.0,0.0,11.7
Con_Vanh,2024,8,6,31.0,83.0,0.0,10.6
Con_Vanh,2024,8,7,31.3,82.0,0.0,11.1
Con_Vanh,2024,8,8,31.5,82.0,0.0,11.8
Con_Vanh,2024,8,9,32.3,71.0,0.0,10.8
Con_Vanh,2024,8,10,33.2,73.0,0.0,11.3
Con_Vanh,2024,8,11,29.2,83.0,2.4,1.6
Con_Vanh,2024,8,12,29.3,86.0,15.6,1.0
Con_Vanh,2024,8,13,29.1,90.0,4.1,4.5
Con_Vanh,2024,8,14,28.9,89.0,21.6,3.7
Con_Vanh,2024,8,15,29.0,88.0,8.9,1.0
Con_Vanh,2024,8,16,30.0,87.0,0.0,1.5
Con_Vanh,2024,8,17,28.7,90.0,1.6,5.8
Con_Vanh,2024,8,18,29.5,88.0,0.0,3.5
Con_Vanh,2024,8,19,29.6,84.0,27.2,6.1
Con_Vanh,2024,8,20,29.6,84.0,0.0,8.7
Con_Vanh,2024,8,21,30.2,84.0,0.0,2.3
Con_Vanh,2024,8,22,31.1,79.0,0.0,5.9
Con_Vanh,2024,8,23,27.2,95.0,167.9,0.0
Con_Vanh,2024,8,24,27.1,92.0,12.2,2.7
Con_Vanh,2024,8,25,27.2,89.0,17.2,6.0
Con_Vanh,2024,8,26,29.7,84.0,0.0,9.8
Con_Vanh,2024,8,27,30.5,82.0,0.0,8.5
Con_Vanh,2024,8,28,31.0,84.0,0.0,10.5
Con_Vanh,2024,8,29,31.2,83.0,0.0,4.0
Con_Vanh,2024,8,30,28.2,89.0,38.4,4.1
Con_Vanh,2024,8,31,28.8,91.0,1.7,9.0
Con_Vanh,2024,9,1,28.1,92.0,31.2,0.0
Con_Vanh,2024,9,2,28.8,88.0,18.0,7.3
Con_Vanh,2024,9,3,30.3,84.0,0.0,9.7
Con_Vanh,2024,9,4,30.7,80.0,0.0,10.3
Con_Vanh,2024,9,5,31.5,81.0,20.8,6.5
Con_Vanh,2024,9,6,27.5,87.0,25.2,0.0
Con_Vanh,2024,9,7,25.6,94.0,210.1,0.0
Con_Vanh,2024,9,8,28.7,86.0,54.9,0.0
Con_Vanh,2024,9,9,29.3,90.0,21.0,0.0
Con_Vanh,2024,9,10,26.0,97.0,138.3,0.0
Con_Vanh,2024,9,11,25.5,98.0,56.8,0.0
Con_Vanh,2024,9,12,26.9,92.0,4.8,0.0
Con_Vanh,2024,9,13,27.7,89.0,0.1,2.6
Con_Vanh,2024,9,14,29.5,83.0,0.0,8.2
Con_Vanh,2024,9,15,30.3,83.0,0.0,6.0
Con_Vanh,2024,9,16,29.1,84.0,0.8,5.8
Con_Vanh,2024,9,17,27.5,88.0,42.3,0.6
Con_Vanh,2024,9,18,28.6,88.0,7.6,3.7
Con_Vanh,2024,9,19,27.5,92.0,29.5,0.0
Con_Vanh,2024,9,20,28.5,86.0,0.0,6.0
Con_Vanh,2024,9,21,28.0,90.0,34.2,1.4
Con_Vanh,2024,9,22,25.3,97.0,87.0,0.0
Con_Vanh,2024,9,23,23.5,93.0,5.8,0.0
Con_Vanh,2024,9,24,25.2,86.0,0.0,0.0
Con_Vanh,2024,9,25,26.8,86.0,0.0,0.0
Con_Vanh,2024,9,26,27.1,89.0,0.0,7.2
Con_Vanh,2024,9,27,28.3,88.0,0.0,8.6
Con_Vanh,2024,9,28,28.6,90.0,0.0,9.7
Con_Vanh,2024,9,29,29.2,90.0,0.0,4.1
Con_Vanh,2024,9,30,27.6,96.0,46.8,2.8
Con_Vanh,2024,10,1,27.3,88.0,0.3,5.2
Con_Vanh,2024,10,2,24.4,71.0,0.0,7.0
Con_Vanh,2024,10,3,24.2,66.0,0.0,10.4
Con_Vanh,2024,10,4,24.8,70.0,0.0,9.8
Con_Vanh,2024,10,5,25.0,76.0,0.0,10.2
Con_Vanh,2024,10,6,26.3,77.0,0.0,9.7
Con_Vanh,2024,10,7,27.8,77.0,0.0,2.5
Con_Vanh,2024,10,8,27.4,75.0,0.0,7.8
Con_Vanh,2024,10,9,26.2,79.0,0.0,4.3
Con_Vanh,2024,10,10,26.1,80.0,0.0,3.5
Con_Vanh,2024,10,11,26.5,76.0,0.0,9.2
Con_Vanh,2024,10,12,26.4,81.0,0.0,3.8
Con_Vanh,2024,10,13,26.4,84.0,0.0,4.9
Con_Vanh,2024,10,14,27.3,82.0,0.0,9.7
Con_Vanh,2024,10,15,27.7,82.0,0.0,4.8
Con_Vanh,2024,10,16,27.2,79.0,0.0,4.1
Con_Vanh,2024,10,17,26.2,92.0,41.0,3.6
Con_Vanh,2024,10,18,27.1,88.0,0.2,6.9
Con_Vanh,2024,10,19,27.1,91.0,9.8,3.3
Con_Vanh,2024,10,20,27.3,86.0,0.0,8.3
Con_Vanh,2024,10,21,27.4,87.0,0.0,0.6
Con_Vanh,2024,10,22,27.1,86.0,0.0,3.7
Con_Vanh,2024,10,23,26.0,79.0,0.1,4.1
Con_Vanh,2024,10,24,24.1,68.0,0.0,7.4
Con_Vanh,2024,10,25,23.3,67.0,0.0,6.8
Con_Vanh,2024,10,26,24.8,62.0,0.0,5.0
Con_Vanh,2024,10,27,23.4,70.0,2.9,0.0
Con_Vanh,2024,10,28,22.0,73.0,0.1,0.0
Con_Vanh,2024,10,29,20.7,90.0,2.6,0.0
Con_Vanh,2024,10,30,23.6,82.0,0.6,0.0
Con_Vanh,2024,10,31,25.5,79.0,0.0,0.0
Con_Vanh,2024,11,1,25.7,78.0,0.0,10.0
Con_Vanh,2024,11,2,24.3,68.0,0.0,9.6
